Report ID,Drug Identification Number,Report Type,Brand name,Company Name,Common or Proper name,Ingredients,Strength(s),Packaging size,Route of administration,Shortage status,Dosage form(s),ATC Code,ATC description,Anticipated start date,Actual start date,Estimated end date,Actual end date,Reason,Date Created,Date Updated
5820,2325985,Shortage,ACH-BICALUTAMIDE,ACCORD HEALTHCARE INC,BICALUTAMIDE,BICALUTAMIDE,50MG,100 TABS PER BOTTLE     |     BOUTEILLE DE 100 COMPRIMÉS,ORAL,Resolved,TABLET,L02BB,HORMONE ANTAGONISTS AND RELATED AGENTS,2017-04-01,2017-04-01,2017-07-14,2017-07-05,Disruption of the manufacture of the drug.,2017-04-06,2017-07-13
70965,2379260,Shortage,ACH-CANDESARTAN,ACCORD HEALTHCARE INC,CANDESARTAN,CANDESARTAN CILEXETIL,4MG,100 TABS PER BOTTLE     |     BOUTEILLE DE 100 COMPRIMÉS,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-01-03,2019-01-03,2019-02-28,2019-03-20,Disruption of the manufacture of the drug.,2019-01-03,2019-03-21
70968,2379279,Shortage,ACH-CANDESARTAN,ACCORD HEALTHCARE INC,CANDESARTAN,CANDESARTAN CILEXETIL,8MG,100 TABS PER BOTTLE     |     BOUTEILLE DE 100 COMPRIMÉS,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-01-03,2019-01-03,2019-02-28,2019-03-20,Disruption of the manufacture of the drug.,2019-01-03,2019-03-21
70975,2379287,Shortage,ACH-CANDESARTAN,ACCORD HEALTHCARE INC,CANDESARTAN,CANDESARTAN CILEXETIL,16MG,100 TABS PER BOTTLE     |     BOUTEILLE DE 100 COMPRIMÉS,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-01-03,2019-01-03,2019-02-28,2019-03-20,Disruption of the manufacture of the drug.,2019-01-03,2019-03-21
97967,2379287,Shortage,ACH-CANDESARTAN,ACCORD HEALTHCARE INC,ACH-Candesartan 16mg,CANDESARTAN CILEXETIL,16MG,100,ORAL,Actual shortage,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2019-11-05,,,Demand increase for the drug.,2019-11-05,2019-11-06
82422,2379260,Shortage,ACH-CANDESARTAN,ACCORD HEALTHCARE INC,ACH-Candesartan,CANDESARTAN CILEXETIL,4MG,100,ORAL,Actual shortage,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",2019-04-25,2019-04-25,,,Shortage of an active ingredient.,2019-04-25,2019-04-26
16461,2426757,Shortage,ACH-CAPECITABINE,ACCORD HEALTHCARE INC,CAPECITABINE,CAPECITABINE,150MG,60 Tabs Blister Pack/Box     |     60 comprimés en plaquette alvéolées /Boîte,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,2017-07-19,2017-07-19,,2017-12-08,Other (Please describe in comments),2017-07-19,2017-12-20
16466,2426765,Shortage,ACH-CAPECITABINE,ACCORD HEALTHCARE INC,CAPECITABINE,CAPECITABINE,500MG,120 Tabs Blister Pack / Box     |     120 comprimés en plaquettes alvéolées / Boîte,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,2017-07-19,2017-07-19,,2017-12-08,Other (Please describe in comments),2017-07-19,2017-12-20
22174,2426757,Shortage,ACH-CAPECITABINE,ACCORD HEALTHCARE INC,CAPECITABINE,CAPECITABINE,150MG,60 TABLETS PER BOTTLE  |  60 COMPRIMÉS PAR BOUTEILLE,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,2017-09-13,2017-09-13,2017-10-20,2017-10-16,Disruption of the manufacture of the drug.,2017-09-15,2017-10-20
26463,2434652,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,ESCITALOPRAM,ESCITALOPRAM,10MG,6 BLISTERS PACKS/BOX (60 TABS/BOX)  |  6 PLAQUETTES ALVÉOLÉES/BOÎTE (60 COMPRIMÉS/BOÎTES),ORAL,Resolved,TABLET,N06AB,ANTIDEPRESSANTS,2017-09-25,2017-09-25,2017-12-01,2017-12-15,Disruption of the manufacture of the drug.,2017-10-20,2017-12-20
26466,2434660,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,ESCITALOPRAM,ESCITALOPRAM,20MG,3 BLISTER PACKS/BOX (30 TABS/BOX)  | 3 PLAQUETTES ALVÉOLÉES/BOÎTE (30 COMPRIMÉS/BOÎTES),ORAL,Resolved,TABLET,N06AB,ANTIDEPRESSANTS,2017-09-26,2017-09-26,2017-11-17,2017-12-08,Disruption of the manufacture of the drug.,2017-10-20,2017-12-20
87150,2434652,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,Escitalopram,ESCITALOPRAM,10MG,100 bottle,ORAL,Actual shortage,TABLET,N06AB,ANTIDEPRESSANTS,2019-06-20,2019-06-20,,,Disruption of the manufacture of the drug.,2019-06-20,2019-06-21
87153,2434652,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,Escitalopram,ESCITALOPRAM,10MG,30 blister,ORAL,Actual shortage,TABLET,N06AB,ANTIDEPRESSANTS,2019-06-20,2019-06-20,,,Disruption of the manufacture of the drug.,2019-06-20,2019-06-21
87156,2434660,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,Escitalopram,ESCITALOPRAM,20MG,30 blister,ORAL,Actual shortage,TABLET,N06AB,ANTIDEPRESSANTS,2019-06-20,2019-06-20,,,Disruption of the manufacture of the drug.,2019-06-20,2019-06-21
9673,2434652,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,ESCITALOPRAM,ESCITALOPRAM,10MG,100 TABS PER BOTTLE   |   BOUTEILLE DE 100 COMPRIMÉS,ORAL,Resolved,TABLET,N06AB,ANTIDEPRESSANTS,2017-05-09,2017-05-09,2017-11-03,2017-10-16,Disruption of the manufacture of the drug.,2017-05-09,2017-10-27
34007,2434652,Shortage,ACH-ESCITALOPRAM,ACCORD HEALTHCARE INC,ESCITALOPRAM,ESCITALOPRAM,10MG,"10 TABS PER BLISTER PACK, 3 BLISTER PACKS PER BOX   | 10 COMPRIMÉS PAR PLAQUETTE, 3 PLAQUETTES PAR BOÎTE",ORAL,Resolved,TABLET,N06AB,ANTIDEPRESSANTS,2017-12-15,2017-12-15,2018-02-09,2018-02-12,Disruption of the manufacture of the drug.,2017-12-20,2018-02-15
9695,2355043,Shortage,ACH-FINASTERIDE,ACCORD HEALTHCARE INC,FINASTERIDE,FINASTERIDE,5MG,100 TABS PER BOTTLE     |     BOUTEILLE DE 100 COMPRIMÉS,ORAL,Resolved,TABLET,G04CB,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2017-05-08,2017-05-08,2017-06-16,2017-07-10,Disruption of the manufacture of the drug.,2017-05-09,2017-07-19
97970,2468948,Shortage,ACH-OLMESARTAN HCTZ,ACCORD HEALTHCARE INC,ACH-Olmesartan HCTZ,HYDROCHLOROTHIAZIDE  OLMESARTAN MEDOXOMIL,12.5MG  20MG,90,ORAL,Actual shortage,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",,2019-11-05,2019-12-09,,Demand increase for the drug.,2019-11-05,2019-11-06
97973,2468964,Shortage,ACH-OLMESARTAN HCTZ,ACCORD HEALTHCARE INC,ACH-Olmesartan HCTZ,HYDROCHLOROTHIAZIDE  OLMESARTAN MEDOXOMIL,25MG  40MG,90,ORAL,Actual shortage,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",2019-11-05,,2019-12-09,,Demand increase for the drug.,2019-11-05,2019-11-06
41296,2339595,Shortage,ACH-PIOGLITAZONE,ACCORD HEALTHCARE INC,PIOGLITAZONE,PIOGLITAZONE,45MG,90 tabs per bottle   |   90 comprimés par bouteille,ORAL,Resolved,TABLET,A10BG,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2018-02-26,2018-02-26,2018-03-30,2018-03-28,Disruption of the manufacture of the drug.,2018-02-28,2018-03-29
34002,2339595,Shortage,ACH-PIOGLITAZONE,ACCORD HEALTHCARE INC,PIOGLITAZONE,PIOGLITAZONE,45MG,90 tabs per bottle   |   90 comprimés par bouteille,ORAL,Resolved,TABLET,A10BG,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",,2017-12-18,2018-02-23,2018-02-12,Disruption of the manufacture of the drug.,2017-12-20,2018-02-15
72334,2419114,Shortage,ACH-TELMISARTAN HCTZ,ACCORD HEALTHCARE INC,ACH-Telmisartan HCTZ,HYDROCHLOROTHIAZIDE  TELMISARTAN,12.5MG  80MG,100,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",2019-01-16,2019-01-16,2019-03-20,2019-03-20,Demand increase for the drug.,2019-01-15,2019-03-21
72337,2419122,Shortage,ACH-TELMISARTAN HCTZ,ACCORD HEALTHCARE INC,ACH-Telmisartan HCTZ,HYDROCHLOROTHIAZIDE  TELMISARTAN,25MG  80MG,100,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",2019-01-15,2019-01-15,,2019-04-01,Demand increase for the drug.,2019-01-15,2019-04-02
18283,2389819,Shortage,ACH-TEMOZOLOMIDE,ACCORD HEALTHCARE INC,TEMOZOLOMIDE,TEMOZOLOMIDE,20MG,5 CAPSULES / BOTTLE     |     5 CAPSULES / BOUTEILLE,ORAL,Resolved,CAPSULE,L01AX,ALKYLATINGAGENTS,2017-07-04,2017-07-04,2017-09-22,2017-09-20,Disruption of the manufacture of the drug.,2017-08-04,2017-09-22
43707,2389819,Shortage,ACH-TEMOZOLOMIDE,ACCORD HEALTHCARE INC,TEMOZOLOMIDE,TEMOZOLOMIDE,20MG,"1 CAPSULE/SACHET, 5 SACHETS/BOX  | 1 CAPSULE/SACHET, 5 SACHETS/BOÎTE",ORAL,Resolved,CAPSULE,L01AX,ALKYLATINGAGENTS,,2018-03-09,2018-04-27,2018-05-18,Disruption of the manufacture of the drug.,2018-03-22,2018-05-24
19042,2230507,Shortage,ACID REDUCER,APOTEX INC,RANITIDINE,RANITIDINE,75MG,6/10 BLS,ORAL,Actual shortage,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-14,2017-10-05
3348,2297477,Shortage,ACT AMLODIPINE,ACTAVIS PHARMA COMPANY,AMLODIPINE,AMLODIPINE,2.5MG,100,ORAL,Resolved,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-03-17,2017-07-31,2017-09-01,Disruption of the manufacture of the drug.,2017-03-17,2017-09-19
61330,2439271,Shortage,ACT AMPHETAMINE XR,TEVA CANADA LIMITED,AMPHETAMINE XR,DEXTROAMPHETAMINE SACCHARATE  DEXTROAMPHETAMINE SULFATE  AMPHETAMINE ASPARTATE MONOHYDRATE  AMPHETAMINE SULFATE,6.25MG  6.25MG  6.25MG  6.25MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-07-01,2018-12-07,2018-12-28,Disruption of the manufacture of the drug.,2018-09-12,2018-12-29
61333,2439298,Shortage,ACT AMPHETAMINE XR,TEVA CANADA LIMITED,AMHETAMINE XR,DEXTROAMPHETAMINE SACCHARATE  DEXTROAMPHETAMINE SULFATE  AMPHETAMINE ASPARTATE MONOHYDRATE  AMPHETAMINE SULFATE,7.5MG  7.5MG  7.5MG  7.5MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-07-01,2018-12-07,2018-12-28,Disruption of the manufacture of the drug.,2018-09-12,2018-12-29
61336,2439239,Shortage,ACT AMPHETAMINE XR,TEVA CANADA LIMITED,AMPHETAMINE XR,DEXTROAMPHETAMINE SACCHARATE  DEXTROAMPHETAMINE SULFATE  AMPHETAMINE ASPARTATE MONOHYDRATE  AMPHETAMINE SULFATE,1.25MG  1.25MG  1.25MG  1.25MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-07-01,2018-12-07,2018-12-28,Disruption of the manufacture of the drug.,2018-09-12,2018-12-29
60068,2439255,Shortage,ACT AMPHETAMINE XR,TEVA CANADA LIMITED,AMPHETAMINE XR,DEXTROAMPHETAMINE SACCHARATE  DEXTROAMPHETAMINE SULFATE  AMPHETAMINE ASPARTATE MONOHYDRATE  AMPHETAMINE SULFATE,3.75MG  3.75MG  3.75MG  3.75MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-07-01,2019-01-14,2019-01-30,Disruption of the manufacture of the drug.,2018-09-06,2019-01-31
68265,2439247,Shortage,ACT AMPHETAMINE XR,TEVA CANADA LIMITED,AMPHETAMINE XR,DEXTROAMPHETAMINE SACCHARATE  DEXTROAMPHETAMINE SULFATE  AMPHETAMINE ASPARTATE MONOHYDRATE  AMPHETAMINE SULFATE,2.5MG  2.5MG  2.5MG  2.5MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-11-30,2019-01-30,2019-01-30,Disruption of the manufacture of the drug.,2018-11-30,2019-01-31
60075,2439263,Shortage,ACT AMPHETAMINE XR,TEVA CANADA LIMITED,AMPHETAMINE XR,DEXTROAMPHETAMINE SACCHARATE  DEXTROAMPHETAMINE SULFATE  AMPHETAMINE ASPARTATE MONOHYDRATE  AMPHETAMINE SULFATE,5MG  5MG  5MG  5MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-07-01,2019-01-18,2019-01-20,Disruption of the manufacture of the drug.,2018-09-06,2019-01-31
95396,2453908,Shortage,ACT BUPRENORPHINE/NALOXONE,ACTAVIS PHARMA COMPANY,ACT-BUPREN/NALOX TAB,BUPRENORPHINE  NALOXONE,2MG  0.5MG,30,SUBLINGUAL,Actual shortage,TABLET,N07BC,DRUGS USED IN ADDICTIVE DISORDERS,,2019-10-02,2019-12-31,,Disruption of the manufacture of the drug.,2019-10-03,2019-11-07
94896,2453916,Shortage,ACT BUPRENORPHINE/NALOXONE,ACTAVIS PHARMA COMPANY,BUPRENORPHINE NALOXONE,BUPRENORPHINE  NALOXONE,8MG  2MG,30,SUBLINGUAL,Actual shortage,TABLET,N07BC,DRUGS USED IN ADDICTIVE DISORDERS,,2019-09-26,2019-11-30,,Disruption of the manufacture of the drug.,2019-09-26,2019-10-03
68569,2439654,Shortage,ACT BUPROPION XL,ACTAVIS PHARMA COMPANY,BUPROPION XL,BUPROPION HYDROCHLORIDE,150MG,90,ORAL,Resolved,TABLET (EXTENDED-RELEASE),N06AX,ANTIDEPRESSANTS,,2018-12-01,2019-10-31,2019-10-16,Delay in shipping of the drug.,2018-12-04,2019-10-17
68572,2439654,Shortage,ACT BUPROPION XL,ACTAVIS PHARMA COMPANY,BUPROPION XL,BUPROPION HYDROCHLORIDE,150MG,500,ORAL,Resolved,TABLET (EXTENDED-RELEASE),N06AX,ANTIDEPRESSANTS,,2018-12-01,2019-10-31,2019-10-09,Delay in shipping of the drug.,2018-12-04,2019-10-10
68577,2439662,Shortage,ACT BUPROPION XL,ACTAVIS PHARMA COMPANY,BUPROPION XL,BUPROPION HYDROCHLORIDE,300MG,500,ORAL,Actual shortage,TABLET (EXTENDED-RELEASE),N06AX,ANTIDEPRESSANTS,,2018-12-01,2019-11-30,,Delay in shipping of the drug.,2018-12-04,2019-10-03
68580,2439662,Shortage,ACT BUPROPION XL,ACTAVIS PHARMA COMPANY,BUPROPION XL,BUPROPION HYDROCHLORIDE,300MG,90,ORAL,Actual shortage,TABLET (EXTENDED-RELEASE),N06AX,ANTIDEPRESSANTS,,2018-12-01,2019-12-31,,Delay in shipping of the drug.,2018-12-04,2019-11-14
8767,2301407,Shortage,ACT CABERGOLINE,ACTAVIS PHARMA COMPANY,CABERGOLINE,CABERGOLINE,0.5MG,8,ORAL,Actual shortage,TABLET,G02CB,OTHER GYNECOLOGICALS,,2015-01-01,,,Requirements related to complying with good manufacturing practices.,2017-05-03,2017-10-05
3390,2420155,Shortage,ACT CELECOXIB,ACTAVIS PHARMA COMPANY,CELECOXIB,CELECOXIB,100MG,100,ORAL,Resolved,CAPSULE,M01AH,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",,2017-09-30,2018-02-05,2018-02-15,Disruption of the manufacture of the drug.,2017-03-17,2018-10-11
92232,2420155,Shortage,ACT CELECOXIB,ACTAVIS PHARMA COMPANY,CELECOXIB,CELECOXIB,100MG,100,ORAL,Actual shortage,CAPSULE,M01AH,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",,2019-08-22,2019-12-31,,Disruption of the manufacture of the drug.,2019-08-22,2019-10-17
92235,2420155,Shortage,ACT CELECOXIB,ACTAVIS PHARMA COMPANY,CELECOXIB,CELECOXIB,100MG,500,ORAL,Actual shortage,CAPSULE,M01AH,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",,2019-08-22,2019-12-31,,Disruption of the manufacture of the drug.,2019-08-22,2019-10-17
68583,2420163,Shortage,ACT CELECOXIB,ACTAVIS PHARMA COMPANY,CELECOXIB,CELECOXIB,200MG,100,ORAL,Resolved,CAPSULE,M01AH,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",,2018-12-01,2019-03-30,2019-03-30,Disruption of the manufacture of the drug.,2018-12-04,2019-04-11
68586,2420163,Shortage,ACT CELECOXIB,ACTAVIS PHARMA COMPANY,CELECOXIB,CELECOXIB,200MG,500,ORAL,Resolved,CAPSULE,M01AH,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",,2018-12-01,2019-06-30,2019-06-30,Disruption of the manufacture of the drug.,2018-12-04,2019-08-06
86923,2247340,Shortage,ACT CIPROFLOXACIN,TEVA CANADA LIMITED,CIPROFLOXACIN,CIPROFLOXACIN,500MG,100,ORAL,Resolved,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,,2019-06-18,2019-06-30,2019-06-30,Disruption of the manufacture of the drug.,2019-06-18,2019-07-15
61365,2247341,Shortage,ACT CIPROFLOXACIN,TEVA CANADA LIMITED,CIPROFLOXACIN,CIPROFLOXACIN,750MG,50,ORAL,Resolved,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,,2018-07-30,2018-10-01,2018-10-01,Disruption of the manufacture of the drug.,2018-09-12,2018-10-11
93644,2247340,Shortage,ACT CIPROFLOXACIN,TEVA CANADA LIMITED,CIPROFLOXACIN,CIPROFLOXACIN,500MG,100,ORAL,Resolved,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,,2019-09-11,2019-10-31,2019-10-09,Disruption of the manufacture of the drug.,2019-09-12,2019-10-10
68599,2247340,Shortage,ACT CIPROFLOXACIN,TEVA CANADA LIMITED,CIPROFLOXACIN,CIPROFLOXACIN,500MG,100,ORAL,Resolved,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,,2018-12-01,2019-02-15,2019-02-15,Disruption of the manufacture of the drug.,2018-12-04,2019-03-12
68589,2448319,Shortage,ACT DEXTROAMPHETAMINE SR,ACTAVIS PHARMA COMPANY,DEXTROAMPHETAMINE,DEXTROAMPHETAMINE SULFATE,10MG,100,ORAL,Resolved,CAPSULE (SUSTAINED-RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-12-03,2019-04-30,2019-04-30,Disruption of the manufacture of the drug.,2018-12-04,2019-06-04
68594,2448327,Shortage,ACT DEXTROAMPHETAMINE SR,ACTAVIS PHARMA COMPANY,DEXTROAMPHETAMINE,DEXTROAMPHETAMINE SULFATE,15MG,100,ORAL,Resolved,CAPSULE (SUSTAINED-RELEASE),N06BA,PSYCHOSTIMULANTS AND NOOTROPICS,,2018-12-01,2019-04-30,2019-04-30,Disruption of the manufacture of the drug.,2018-12-04,2019-06-04
82552,2370611,Shortage,ACT DILTIAZEM CD,TEVA CANADA LIMITED,DILTIAZEM CD,DILTIAZEM HYDROCHLORIDE,120MG,100,ORAL,Actual shortage,CAPSULE (EXTENDED RELEASE),C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-04-01,,,Disruption of the manufacture of the drug.,2019-04-26,2019-04-26
82555,2370638,Shortage,ACT DILTIAZEM CD,TEVA CANADA LIMITED,DILTIAZEM CD,DILTIAZEM HYDROCHLORIDE,180MG,100,ORAL,Actual shortage,CAPSULE (EXTENDED RELEASE),C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-04-01,,,Disruption of the manufacture of the drug.,2019-04-26,2019-04-26
61340,2370654,Shortage,ACT DILTIAZEM CD,TEVA CANADA LIMITED,DILTIAZEM CD,DILTIAZEM HYDROCHLORIDE,300MG,100,ORAL,Actual shortage,CAPSULE (EXTENDED RELEASE),C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2018-09-12,,,Disruption of the manufacture of the drug.,2018-09-12,2018-10-11
9901,2370638,Shortage,ACT DILTIAZEM CD,ACTAVIS PHARMA COMPANY,DILTIAZEM CD,DILTIAZEM HYDROCHLORIDE,180MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2017-05-04,2017-05-31,2017-08-30,Demand increase for the drug.,2017-05-10,2017-09-19
68602,2370646,Shortage,ACT DILTIAZEM CD,TEVA CANADA LIMITED,DILTIAZEM CD,,,100,,Actual shortage,,,,,2018-12-01,,,Disruption of the manufacture of the drug.,2018-12-04,2018-12-04
3362,2370522,Shortage,ACT DILTIAZEM T,ACTAVIS PHARMA COMPANY,DILTIAZEM,DILTIAZEM HYDROCHLORIDE,360MG,100,ORAL,Resolved,CAPSULE (EXTENDED RELEASE),C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2017-06-30,2018-09-20,2018-09-30,Disruption of the manufacture of the drug.,2017-03-17,2018-10-11
97602,2291878,Shortage,ACT ENALAPRIL,TEVA CANADA LIMITED,ACT-ENALAPRIL 2.5MG TABLETS,ENALAPRIL SODIUM,2MG,100,ORAL,Actual shortage,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2019-10-31,2020-03-31,,Disruption of the manufacture of the drug.,2019-10-31,2019-11-07
20315,2291886,Shortage,ACT ENALAPRIL,ACTAVIS PHARMA COMPANY,ENALAPRIL,ENALAPRIL SODIUM,4MG,100,ORAL,Resolved,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2017-08-18,2017-09-15,2017-10-06,Disruption of the manufacture of the drug.,2017-08-24,2017-10-10
20326,2291908,Shortage,ACT ENALAPRIL,ACTAVIS PHARMA COMPANY,ENALAPRIL,ENALAPRIL SODIUM,16MG,100,ORAL,Resolved,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2017-08-20,2017-09-15,2017-10-06,Disruption of the manufacture of the drug.,2017-08-24,2017-10-10
61343,2291894,Shortage,ACT ENALAPRIL,TEVA CANADA LIMITED,ENALAPRIL,ENALAPRIL SODIUM,8MG,100,ORAL,Resolved,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2018-08-15,2019-02-15,2019-02-15,Disruption of the manufacture of the drug.,2018-09-12,2019-03-12
61346,2291878,Shortage,ACT ENALAPRIL,TEVA CANADA LIMITED,ENALAPRIL,ENALAPRIL SODIUM,2MG,100,ORAL,Resolved,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2018-08-15,2019-01-18,2019-01-30,Disruption of the manufacture of the drug.,2018-09-12,2019-01-31
61349,2291908,Shortage,ACT ENALAPRIL,TEVA CANADA LIMITED,ENALAPRIL,ENALAPRIL SODIUM,16MG,100,ORAL,Resolved,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2018-08-15,2019-07-30,2019-07-30,Disruption of the manufacture of the drug.,2018-09-12,2019-08-06
61352,2291886,Shortage,ACT ENALAPRIL,TEVA CANADA LIMITED,ENALAPRIL,ENALAPRIL SODIUM,4MG,100,ORAL,Resolved,TABLET,C09AA,"ACE INHIBITORS, PLAIN",,2018-08-15,2019-01-18,2019-01-30,Disruption of the manufacture of the drug.,2018-09-12,2019-01-31
92238,2423855,Shortage,ACT ESOMEPRAZOLE,TEVA CANADA LIMITED,ESOMEPRAZOLE,ESOMEPRAZOLE,20MG,30,ORAL,Actual shortage,TABLET (DELAYED-RELEASE),A02BC,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2019-08-22,2020-01-31,,Disruption of the manufacture of the drug.,2019-08-22,2019-11-07
92241,2423855,Shortage,ACT ESOMEPRAZOLE,TEVA CANADA LIMITED,ESOMEPRAZOLE,ESOMEPRAZOLE,20MG,100,ORAL,Actual shortage,TABLET (DELAYED-RELEASE),A02BC,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2019-08-22,2020-01-31,,Disruption of the manufacture of the drug.,2019-08-22,2019-11-07
9912,2423863,Shortage,ACT ESOMEPRAZOLE,ACTAVIS PHARMA COMPANY,ESOMEPRAZOLE,ESOMEPRAZOLE,40MG,30,ORAL,Resolved,TABLET (DELAYED-RELEASE),A02BC,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2017-08-01,2018-06-30,2018-06-30,Disruption of the manufacture of the drug.,2017-05-10,2018-07-30
57207,2263866,Shortage,ACT ETIDROCAL,ACTAVIS PHARMA COMPANY,ETIDROCAL,ETIDRONATE DISODIUM  CALCIUM,400MG  500MG,90,ORAL,Actual shortage,TABLET,M05BB,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,,2018-05-01,,,Disruption of the manufacture of the drug.,2018-08-01,2019-02-21
68592,2390183,Shortage,ACT EXEMESTANE,ACTAVIS PHARMA COMPANY,EXEMESTANE,EXEMESTANE,25MG,30,ORAL,Resolved,TABLET,L02BG,HORMONE ANTAGONISTS AND RELATED AGENTS,,2018-12-01,2019-02-15,2019-02-20,Disruption of the manufacture of the drug.,2018-12-04,2019-03-14
9917,2414716,Shortage,ACT EZETIMIBE,ACTAVIS PHARMA COMPANY,EZETIMIBE,EZETIMIBE,10MG,100,ORAL,Resolved,TABLET,C10AX,"LIPID MODIFYING AGENTS, PLAIN",,2017-05-04,2017-05-30,2017-05-17,Disruption of the manufacture of the drug.,2017-05-10,2017-05-24
65497,2305682,Shortage,ACT FAMCICLOVIR,ACTAVIS PHARMA COMPANY,FAMCICLOVIR,FAMCICLOVIR,125MG,10,ORAL,Actual shortage,TABLET,J05AB,DIRECT ACTING ANTIVIRALS,,2018-09-01,,,Disruption of the manufacture of the drug.,2018-10-23,2018-10-23
65500,2305704,Shortage,ACT FAMCICLOVIR,ACTAVIS PHARMA COMPANY,FAMCICLOVIR,FAMCICLOVIR,500MG,100,ORAL,Actual shortage,TABLET,J05AB,DIRECT ACTING ANTIVIRALS,,2018-09-01,,,Disruption of the manufacture of the drug.,2018-10-23,2018-10-23
